client_id,client_type,first_name,last_name,age,satisfaction_score,property_count,total_spent,avg_price,cluster
C1053,Individual,Adam,Kim,51.56741957563313,2,3,1280976.9,426992.3,3
C1054,Individual,Edward,Foster,36.7501711156742,2,3,837920.5800000001,279306.86000000004,1
C1055,Individual,Jonathan,Bennett,,2,3,811498.78,270499.5933333333,1
C1056,Individual,Larry,Wilson,,1,3,1436352.77,478784.25666666665,3
C1057,Individual,Jesse,Garcia,,5,4,1430593.53,357648.3825,3
C1058,Individual,Rachel,Weaver,52.98015058179329,3,4,1526007.8199999998,381501.95499999996,3
C1059,Individual,Danielle,Davis,,4,3,1266979.76,422326.58666666667,3
C1060,Individual,Christian,Evans,,5,3,1167625.18,389208.3933333333,3
C1061,Individual,Stephanie,Smith,66.00958247775496,1,4,1689767.29,422441.8225,3
C1062,Individual,Billy,Foster,,4,4,1766882.53,441720.6325,3
C1063,Individual,Nicole,Weaver,37.497604380561256,5,3,1315820.94,438606.98,3
C1064,Individual,Brandon,Pierce,80.82956878850102,5,3,695434.77,231811.59,1
C1065,Individual,Mark,Reyes,71.4113620807666,3,3,1107631.34,369210.4466666667,3
C1066,Individual,Ashley,Moore,,1,4,1208868.77,302217.1925,1
C1067,Individual,Samuel,Howard,,4,3,849001.36,283000.4533333333,1
C1068,Individual,Kathleen,Carter,42.31622176591376,3,3,1403831.31,467943.77,3
C1069,Individual,Lawrence,Cox,,3,3,1323760.8399999999,441253.6133333333,3
C1070,Individual,Virginia,Rogers,,5,3,1286265.1400000001,428755.0466666667,3
C1071,Individual,Aaron,Johnson,59.81656399726215,2,4,1047375.62,261843.905,1
C1072,Individual,Kimberly,Jones,63.98631074606434,3,3,829884.93,276628.31,1
C1073,Individual,Carl,Collins,70.92676249144422,2,4,1197808.83,299452.2075,1
C1074,Individual,George,Foster,71.90417522245038,1,3,1004700.45,334900.14999999997,1
C1075,Individual,Carolyn,Watson,,3,4,1178400.08,294600.02,1
C1076,Individual,Betty,Thompson,,3,3,884169.44,294723.14666666667,1
C1077,Individual,Peter,Griffin,44.24640657084189,2,4,1467449.24,366862.31,3
C1078,Individual,Joshua,Howard,,1,3,1247337.58,415779.19333333336,3
C1079,Individual,Steven,Hayes,,4,3,1151228.31,383742.77,3
C1080,Individual,Hannah,Stewart,69.66187542778918,4,4,1594795.52,398698.88,3
C1081,Company,Meridian,Co,51.73990417522245,4,3,1006584.7,335528.23333333334,2
C1082,Individual,Patricia,Martin,33.3305954825462,5,3,829499.85,276499.95,1
C1083,Individual,Pamela,Jackson,75.66324435318275,4,4,1145122.1,286280.525,1
C1084,Individual,Sarah,Hansen,,4,4,1357921.15,339480.2875,3
C1085,Individual,Sarah,Flores,,1,3,797675.03,265891.6766666667,1
C1086,Individual,Timothy,Montgomery,70.26146475017111,1,4,1339827.27,334956.8175,1
C1087,Individual,Matthew,Owens,42.42026009582478,3,4,1878433.21,469608.3025,3
C1088,Individual,Nicholas,Stewart,,4,3,802271.19,267423.73,1
C1089,Individual,Madison,Ward,,1,4,959344.08,239836.02,1
C1090,Individual,Laura,Moore,63.742642026009584,3,3,1217272.58,405757.5266666667,3
C1091,Individual,Arthur,Phillips,,1,3,741797.49,247265.83,1
C1092,Individual,Terry,Adams,,2,3,1213248.05,404416.01666666666,3
C1093,Individual,Adam,Allen,,1,3,805402.8300000001,268467.61000000004,1
C1094,Individual,Sarah,Cook,66.3107460643395,2,4,1631407.56,407851.89,3
C1095,Individual,Cynthia,Howard,,3,4,1454366.24,363591.56,3
C1096,Individual,Grace,Edwards,,2,4,1756661.91,439165.4775,3
C1097,Individual,Teresa,Pierce,,3,3,1064342.81,354780.9366666667,1
C1098,Individual,Paul,Young,,3,3,1187774.23,395924.74333333335,3
C1099,Individual,Joan,Scott,,3,4,1426501.12,356625.28,3
C1100,Individual,Frank,Thomas,,1,4,1314225.5899999999,328556.39749999996,3
C1101,Individual,Matthew,King,62.42026009582478,5,4,1037914.4299999999,259478.60749999998,1
C1102,Company,Harmon,Co,66.08076659822039,2,4,1248456.03,312114.0075,2
C1103,Individual,Jose,Johnson,,4,4,1206840.81,301710.2025,1
C1104,Individual,Christian,Weaver,,5,3,893996.19,297998.73,1
C1105,Individual,Roger,Ward,,3,4,1623510.31,405877.5775,3
C1106,Individual,Sean,Martin,,1,3,773499.85,257833.28333333333,1
C1107,Individual,Frank,Hayes,,1,3,1156527.59,385509.1966666667,3
C1108,Individual,Helen,Ward,32.394250513347025,4,3,1069904.1,356634.7,3
C1109,Individual,Rebecca,Anderson,58.74880219028063,1,4,1756965.37,439241.3425,3
C1110,Individual,Harold,Watson,49.06502395619439,5,4,1445458.33,361364.5825,3
C1111,Company,Corvus,Co,,4,3,885146.14,295048.7133333333,2
C1112,Individual,Donald,Green,44.41341546885695,3,3,961599.4199999999,320533.13999999996,1
C1113,Individual,Brenda,Martin,,2,4,1162770.88,290692.72,1
C1114,Individual,Cheryl,Wood,34.332648870636554,3,3,872825.73,290941.91,1
C1115,Individual,Joseph,Bell,,3,3,1054599.19,351533.0633333333,1
C1116,Individual,Angela,Freeman,,1,3,766951.9500000001,255650.65000000002,1
C1117,Individual,Rebecca,Patterson,,5,4,1149629.49,287407.3725,1
C1118,Company,Caldera,Co,,2,3,859368.99,286456.33,2
C1119,Individual,Larry,Green,,1,3,938703.6599999999,312901.22,1
C1120,Individual,Kathleen,Carter,,1,4,1371211.29,342802.8225,1
C1121,Individual,Carolyn,Gray,41.007529089664615,1,3,1014661.78,338220.5933333333,3
C1122,Individual,Judith,Evans,83.66872005475702,4,4,1558949.2,389737.3,3
C1123,Individual,Robert,Pierce,75.23613963039014,5,3,1241771.44,413923.8133333333,3
C1124,Individual,Sharon,Murray,50.332648870636554,5,4,1272190.01,318047.5025,1
C1125,Individual,Ronald,Price,85.33333333333333,3,3,1186907.08,395635.69333333336,3
C1126,Company,Elara,Co,,1,3,893488.2,297829.39999999997,2
C1127,Individual,Ann,Cooper,,1,3,838728.4,279576.13333333336,1
C1128,Individual,Brian,Montgomery,42.49965776865161,1,3,1186634.53,395544.8433333333,3
C1129,Individual,Martha,Hansen,80.75290896646133,5,4,1463125.26,365781.315,3
C1130,Individual,Tiffany,Parker,39.26351813826147,5,4,1326217.01,331554.2525,3
C1131,Individual,Cheryl,Kim,,3,3,1210500.79,403500.26333333337,3
C1132,Individual,Terry,Roberts,,2,3,1383901.27,461300.42333333334,3
C1133,Individual,Jason,Hansen,,3,4,1427019.92,356754.98,3
C1134,Individual,Dorothy,Bennett,82.652977412731,1,4,1088583.78,272145.945,1
C1135,Individual,Melissa,Phillips,,5,3,1186082.75,395360.9166666667,3
C1136,Individual,Shirley,Weaver,,3,3,1016844.64,338948.2133333333,1
C1137,Individual,Carol,Price,,4,3,1114902.43,371634.1433333333,3
C1138,Individual,George,Green,,1,3,840602.9199999999,280200.9733333333,1
C1139,Individual,Tiffany,Green,30.255989048596852,4,3,1297382.59,432460.86333333334,3
C1140,Individual,Billy,Jackson,49.927446954141,1,3,1275809.71,425269.9033333333,3
C1141,Individual,Kimberly,Montgomery,,3,3,990242.33,330080.7766666667,1
C1142,Individual,Julia,Hughes,78.23682409308692,2,4,1492680.13,373170.0325,3
C1143,Individual,Michael,Garcia,31.734428473648187,2,3,1108329.67,369443.2233333333,3
C1144,Individual,Diane,Young,47.56741957563313,4,4,1244666.12,311166.53,1
C1145,Individual,Ethan,King,33.16906228610541,5,3,1118850.31,372950.10333333333,3
C1146,Individual,Richard,Weaver,,2,3,1037824.43,345941.4766666667,3
C1147,Individual,Brittany,Edwards,48.31759069130732,3,3,905314.84,301771.61333333334,1
C1148,Individual,Joshua,Rogers,,1,3,1083677.57,361225.8566666667,3
C1149,Individual,Kimberly,Thomas,46.247775496235455,3,4,1277449.99,319362.4975,1
C1150,Individual,Tiffany,Cook,33.57152635181382,4,3,1476970.3,492323.43333333335,3
C1151,Individual,Tyler,Anderson,,2,4,1760000.3399999999,440000.08499999996,3
C1152,Individual,Jason,Williams,,1,4,1654928.32,413732.08,3
C1153,Individual,Scott,Sanders,,1,3,1007630.0,335876.6666666667,1
C1154,Individual,Jerry,Brown,69.89733059548254,5,4,1373889.96,343472.49,3
C1155,Individual,William,Young,49.256673511293634,5,3,1577625.0,525875.0,3
C1156,Individual,Dorothy,Kim,,4,3,859956.66,286652.22000000003,1
C1157,Individual,Kenneth,Davis,81.58795345653662,2,4,894080.38,223520.095,1
C1158,Individual,Joan,Pierce,,2,3,941360.29,313786.76333333337,1
C1159,Individual,Gerald,Howard,,1,3,1170550.92,390183.63999999996,3
C1160,Individual,Walter,Griffin,,2,4,1359425.8599999999,339856.46499999997,3
C1161,Individual,Stephen,White,32.309377138945926,3,4,2022416.31,505604.0775,3
C1162,Individual,Charles,Nelson,,2,4,1116223.63,279055.9075,1
C1163,Individual,Noah,Morales,,3,4,1202709.18,300677.295,1
C1164,Individual,Emma,Watson,58.1492128678987,3,4,1315287.03,328821.7575,1
C1165,Individual,Victoria,Alexander,,1,3,970705.3999999999,323568.4666666666,1
C1166,Individual,Scott,Hall,,1,4,1163601.79,290900.4475,1
C1167,Individual,Kevin,Alexander,,3,3,1163104.83,387701.61000000004,3
C1168,Individual,Brittany,Reyes,,2,4,1081069.19,270267.2975,1
C1169,Individual,Noah,Bryant,32.41341546885695,5,4,900300.22,225075.055,1
C1170,Individual,Amanda,Collins,36.31759069130732,1,4,1165955.62,291488.905,1
C1171,Individual,Anna,Patterson,,4,4,1561809.25,390452.3125,3
C1172,Individual,Victoria,Freeman,83.58110882956879,5,4,1240274.79,310068.6975,1
C1173,Individual,Cheryl,Price,41.58795345653662,1,4,1261072.17,315268.0425,1
C1174,Individual,Kenneth,White,43.9151266255989,2,4,1414798.99,353699.7475,3
C1175,Individual,Evelyn,Long,,2,4,1766232.62,441558.155,3
C1176,Individual,Lauren,Baker,51.006160164271044,4,3,1003328.89,334442.9633333333,1
C1177,Individual,Larry,Sanders,27.748117727583846,2,4,1047224.2699999999,261806.06749999998,1
C1178,Individual,Jessica,Richardson,,1,3,744651.07,248217.02333333332,1
C1179,Individual,Melissa,Anderson,35.318275154004105,4,3,848152.02,282717.34,1
C1180,Individual,Deborah,Miller,30.902121834360027,2,4,1111089.24,277772.31,1
C1181,Individual,Judith,Hansen,,5,3,743723.3099999999,247907.77,1
C1182,Individual,Christopher,Murray,65.23477070499658,3,4,1522183.38,380545.845,3
C1183,Individual,Carl,Rogers,,1,4,1364593.88,341148.47,3
C1184,Individual,David,Nelson,,2,3,500255.63,166751.87666666668,1
C1185,Individual,Ronald,Peterson,,3,4,1218570.99,304642.7475,1
C1186,Individual,Victoria,Bennett,,3,3,1141153.96,380384.6533333333,3
C1187,Individual,Melissa,Pierce,,4,3,1097539.23,365846.41,3
C1188,Individual,Matthew,White,30.5927446954141,1,4,1437535.25,359383.8125,3
C1189,Individual,Peter,Alexander,,2,4,1180295.09,295073.7725,1
C1190,Individual,Sandra,Baker,79.83572895277207,4,4,1358669.02,339667.255,3
C1191,Individual,Mary,Cox,,3,3,1095538.81,365179.60333333333,3
C1192,Individual,Adam,Jones,26.414784394250514,5,4,1111237.94,277809.485,1
C1193,Individual,Amy,Owens,,1,4,946796.24,236699.06,1
C1194,Individual,Melissa,Brooks,,1,3,1084957.53,361652.51,1
C1195,Individual,Anna,Pierce,35.99452429842574,4,4,1118238.91,279559.7275,1
C1196,Individual,William,Freeman,70.7542778918549,2,4,1731153.76,432788.44,3
C1197,Individual,Deborah,Roberts,67.15400410677618,4,3,1439595.57,479865.19,3
C1198,Individual,Lisa,Young,,1,3,1415391.5899999999,471797.1966666666,3
C1199,Individual,Justin,Campbell,83.2580424366872,2,4,1013002.89,253250.7225,1
C1200,Individual,Henry,Taylor,56.58590006844627,4,4,1789601.3299999998,447400.33249999996,3
C1201,Individual,Timothy,Stewart,,1,4,1063833.91,265958.4775,1
C1202,Company,Telnox,Co,41.073237508555785,5,4,1527115.1600000001,381778.79000000004,2
C1203,Individual,Ashley,Green,,2,3,1083378.55,361126.18333333335,3
C1204,Individual,William,Reed,34.171115674195754,2,3,1231356.24,410452.08,3
C1205,Individual,Patrick,Pierce,,4,3,968123.38,322707.79333333333,1
C1206,Individual,Melissa,Baker,68.48733744010951,5,3,941726.19,313908.73,1
C1207,Individual,Lauren,Price,,5,4,1084392.98,271098.245,1
C1208,Individual,Noah,Ward,,1,3,1277019.82,425673.2733333334,3
C1209,Individual,Tiffany,Kim,47.92881587953457,4,4,1201633.01,300408.2525,1
C1210,Individual,Dennis,Cox,35.00342231348392,1,4,1146800.83,286700.2075,1
C1211,Individual,Kathleen,Owens,29.90280629705681,5,4,1447927.02,361981.755,3
C1212,Individual,Lawrence,Gray,68.90075290896647,1,4,1052290.76,263072.69,1
C1213,Individual,Ruth,Martin,32.82956878850103,5,3,829461.56,276487.1866666667,1
C1214,Individual,Jennifer,Peterson,25.817932922655714,1,4,1725018.4100000001,431254.60250000004,3
C1215,Individual,Charles,Patterson,,3,3,1140423.3800000001,380141.1266666667,3
C1216,Individual,Martha,Jordan,28.903490759753595,4,3,1191384.37,397128.12333333335,3
C1217,Individual,William,Carter,29.412731006160165,4,3,1007204.78,335734.9266666667,1
C1218,Individual,Teresa,Smith,,1,4,1308613.5699999998,327153.39249999996,1
C1219,Individual,Danielle,Howard,42.496919917864474,1,3,867409.27,289136.42333333334,1
C1220,Individual,Christina,Martin,58.74058863791923,4,4,1471199.75,367799.9375,3
C1221,Individual,Cynthia,Thomas,,2,3,1354868.93,451622.9766666666,3
C1222,Individual,Christopher,Taylor,57.4072553045859,4,3,1319349.8599999999,439783.2866666666,3
C1223,Individual,Sharon,Stone,,4,3,1072582.78,357527.5933333333,3
C1224,Individual,Paul,Carter,,5,3,827238.27,275746.09,1
C1225,Individual,Larry,James,35.56741957563313,2,3,1122587.7,374195.89999999997,3
C1226,Individual,Michael,Sanders,37.09514031485284,4,3,972596.1300000001,324198.71,1
C1227,Individual,Alexander,Reyes,,3,4,2151534.73,537883.6825,3
C1228,Individual,Joseph,Howard,71.91238877481177,2,3,1058718.77,352906.25666666665,1
C1229,Individual,Madison,Reyes,31.589322381930184,1,3,1185126.78,395042.26,3
C1230,Individual,Lawrence,Parker,,5,3,759973.15,253324.38333333333,1
C1231,Individual,Betty,Carter,71.4880219028063,2,3,859705.1699999999,286568.38999999996,1
C1232,Individual,Mary,Jackson,,3,4,1527373.03,381843.2575,3
C1233,Individual,Brian,Scott,46.83367556468173,4,3,936287.8,312095.93333333335,1
C1234,Individual,Karen,King,,1,4,1463190.28,365797.57,3
C1235,Individual,Michael,Morales,,2,4,1271344.1099999999,317836.02749999997,3
C1236,Individual,Brandon,Cook,,4,4,1747766.02,436941.505,3
C1237,Individual,Helen,Cook,,4,3,688233.74,229411.24666666667,1
C1238,Individual,Joshua,Bennett,,1,4,1648873.57,412218.3925,3
C1239,Individual,Catherine,Adams,73.3223819301848,3,4,1457041.08,364260.27,3
C1240,Individual,Gloria,Wright,41.5605749486653,4,3,1018594.4400000001,339531.48000000004,1
C1241,Individual,Danielle,Martin,,1,4,1157084.5899999999,289271.14749999996,1
C1242,Individual,Gerald,Collins,,3,3,1055842.78,351947.5933333333,1
C1243,Individual,Jeffrey,Edwards,77.66735112936345,1,4,1419502.04,354875.51,3
C1244,Individual,Joseph,Phillips,33.98494182067078,5,3,1438309.93,479436.6433333333,3
C1245,Individual,Edward,Reyes,63.31553730321698,3,3,1422519.51,474173.17,3
C1246,Individual,Joyce,Jackson,83.07186858316221,2,3,859984.47,286661.49,1
C1247,Individual,Judy,Moore,69.15537303216975,2,4,1774416.3199999998,443604.07999999996,3
C1248,Individual,Sara,Scott,49.9192334017796,3,3,786895.89,262298.63,1
C1249,Individual,Janet,James,,1,4,1289938.6400000001,322484.66000000003,1
C1250,Individual,Jordan,Stewart,,5,3,1582661.61,527553.87,3
C1251,Individual,Aaron,Thompson,50.5927446954141,5,4,1246714.37,311678.5925,1
C1252,Individual,Margaret,Cook,,3,3,1137673.55,379224.51666666666,3
C1253,Individual,Jason,Flores,,2,3,767162.2200000001,255720.74000000002,1
C1254,Individual,Ethan,Freeman,70.16837782340862,5,4,1604050.8800000001,401012.72000000003,3
C1255,Individual,Mark,Patterson,,3,4,1105130.19,276282.5475,1
C1256,Company,Triton,Co,,4,3,1227293.02,409097.67333333334,2
C1257,Individual,Michael,Scott,,5,3,850550.13,283516.71,1
C1258,Individual,Betty,Stone,,1,4,1015636.19,253909.0475,1
C1259,Individual,William,Edwards,,3,4,1256766.51,314191.6275,1
C1260,Individual,Elizabeth,Ward,,2,4,1633449.34,408362.335,3
C1261,Individual,Patrick,Kim,49.752224503764545,3,3,1491163.72,497054.5733333333,3
C1262,Individual,Dorothy,Evans,75.56741957563312,4,3,961425.37,320475.12333333335,1
C1263,Individual,Lawrence,Alexander,,3,4,1975384.2000000002,493846.05000000005,3
C1264,Individual,Sarah,Garcia,26.496919917864478,1,3,1287173.46,429057.82,3
C1265,Individual,Gary,White,,1,3,1070432.96,356810.98666666663,1
C1266,Individual,Christopher,Hughes,,2,4,1204291.73,301072.9325,1
C1267,Individual,Dorothy,Peterson,61.16084873374401,3,3,1399933.8800000001,466644.6266666667,3
C1268,Individual,Gloria,Green,30.677618069815196,1,3,968928.25,322976.0833333333,1
C1269,Individual,Jack,Bennett,,5,3,1046535.0,348845.0,3
C1270,Individual,Cheryl,Ward,,4,3,1310435.53,436811.8433333333,3
C1271,Individual,Noah,Anderson,33.73305954825462,2,4,1296911.85,324227.9625,1
C1272,Individual,Ryan,Collins,,1,3,778830.7999999999,259610.26666666663,1
C1273,Individual,Gerald,Jordan,,5,3,1462080.32,487360.1066666667,3
C1274,Individual,Linda,Jones,46.90759753593429,1,3,1038831.8500000001,346277.2833333334,1
C1275,Individual,Jessica,Roberts,,1,4,1737593.0,434398.25,3
C1276,Individual,Arthur,Griffin,86.23956194387407,1,3,1635917.97,545305.99,3
C1277,Individual,Lauren,Griffin,45.177275838466805,2,3,1270250.68,423416.8933333333,3
C1278,Individual,Arthur,Griffin,,4,3,685587.81,228529.27000000002,1
C1279,Individual,Peter,Martin,82.64750171115674,4,3,1278123.59,426041.1966666667,3
C1280,Individual,Jacob,Bennett,,2,3,1295836.68,431945.56,3
C1281,Individual,Deborah,Edwards,27.980835044490075,2,3,889312.14,296437.38,1
C1282,Individual,Ashley,Taylor,,3,4,1302998.6,325749.65,1
C1283,Individual,Janice,Collins,80.57221081451061,3,4,1479050.94,369762.735,3
C1284,Individual,Patrick,Bennett,,2,4,1443865.51,360966.3775,3
C1285,Individual,Steven,Cox,72.26009582477755,4,3,1609592.58,536530.86,3
C1286,Individual,Stephen,Evans,62.90485968514716,5,3,1203306.91,401102.3033333333,3
C1287,Individual,Diane,Hughes,28.161533196440793,4,3,843581.37,281193.79,1
C1288,Individual,Sean,Cooper,,3,3,971136.6900000001,323712.23000000004,1
C1289,Individual,Samuel,Freeman,,1,4,1076161.8599999999,269040.46499999997,1
C1290,Individual,Teresa,Long,,3,4,1332432.9100000001,333108.22750000004,3
C1291,Individual,Paul,Johnson,42.57084188911704,5,3,1123403.46,374467.82,3
C1292,Individual,Jordan,Evans,,5,4,1099365.94,274841.485,1
C1293,Individual,Anna,Wright,53.842573579739906,1,4,1853570.08,463392.52,3
C1294,Individual,Henry,Davis,63.318275154004105,3,3,1220533.28,406844.4266666667,3
C1295,Individual,Anna,Bryant,,1,4,1478836.57,369709.1425,3
C1296,Individual,Keith,Hughes,63.00889801505818,1,3,1025127.71,341709.23666666663,1
C1297,Company,Vertex,Co,42.7460643394935,5,3,1169866.19,389955.39666666667,2
C1298,Individual,Margaret,Taylor,57.83436002737851,2,4,1571360.11,392840.0275,3
C1299,Individual,Karen,James,82.08350444900753,3,3,1296600.42,432200.13999999996,3
C1300,Individual,Judith,Collins,65.40999315537303,2,3,1428770.88,476256.95999999996,3
C1301,Individual,Benjamin,Hayes,,2,3,742139.88,247379.96,1
C1302,Individual,Jerry,Anderson,,5,4,1709532.6,427383.15,3
C1303,Individual,Christian,Miller,,3,3,979418.98,326472.99333333335,1
C1304,Individual,Angela,Cook,40.99110198494182,1,3,965747.81,321915.9366666667,1
C1305,Individual,Catherine,Anderson,,4,4,1034190.9,258547.725,1
C1306,Individual,Kathleen,Morales,,5,3,967094.76,322364.92,1
C1307,Individual,Rachel,Rogers,,5,3,920439.02,306813.00666666665,1
C1308,Individual,Timothy,Sanders,26.253251197809718,5,4,1363559.13,340889.7825,3
C1309,Individual,David,Reyes,26.496919917864478,5,3,1460171.4100000001,486723.8033333334,3
C1310,Individual,Ann,Roberts,71.08829568788501,5,4,1244334.1400000001,311083.53500000003,1
C1311,Individual,Christopher,Ward,,4,3,1352275.6400000001,450758.5466666667,3
C1312,Individual,Timothy,Stone,83.75359342915812,5,3,786877.06,262292.35333333333,1
C1313,Individual,Heather,Reed,,3,3,997579.61,332526.5366666667,1
C1314,Individual,Rachel,Miller,,3,3,803329.23,267776.41,1
C1315,Individual,Joshua,Garcia,,3,3,1066308.48,355436.16,1
C1316,Individual,Emma,King,33.073237508555785,2,4,1238162.97,309540.7425,1
C1317,Company,Atlas,Co,,2,3,1315200.12,438400.04000000004,2
C1318,Individual,William,Montgomery,,1,4,1423923.98,355980.995,3
C1319,Individual,Grace,James,,3,4,1424704.13,356176.0325,3
C1320,Individual,Peter,Reyes,57.08966461327858,1,3,1077693.04,359231.01333333337,1
C1321,Individual,Christopher,Reed,35.73169062286105,5,3,787847.37,262615.79,1
C1322,Individual,Barbara,Reyes,,5,3,1094026.3399999999,364675.4466666666,3
C1323,Individual,Nicholas,Moore,,3,4,1180654.6,295163.65,1
C1324,Individual,Carl,Edwards,,2,3,1323306.51,441102.17,3
C1325,Individual,George,Jones,51.488021902806295,5,4,1380292.56,345073.14,1
C1326,Individual,Brandon,Mitchell,,4,4,1489578.01,372394.5025,3
C1327,Individual,Betty,Carter,,4,3,664017.81,221339.27000000002,1
C1328,Individual,Sandra,Cooper,,4,4,1337283.29,334320.8225,3
C1329,Individual,Scott,Parker,,3,3,1041797.56,347265.85333333333,1
C1330,Individual,Kelly,James,51.09377138945928,2,4,835096.87,208774.2175,1
C1331,Individual,Christina,Bennett,39.663244353182755,1,3,1047958.11,349319.37,1
C1332,Individual,Michael,Howard,30.483230663928815,5,3,1227353.63,409117.87666666665,3
C1333,Individual,Jack,Hansen,,2,4,1364310.45,341077.6125,3
C1334,Individual,Victoria,Nelson,60.49007529089665,5,4,1906641.78,476660.445,3
C1335,Individual,Elizabeth,Hall,44.09582477754962,2,3,1001510.5800000001,333836.86000000004,1
C1336,Individual,Joyce,Thompson,77.48665297741273,5,4,1371591.4,342897.85,3
C1337,Individual,Jennifer,Johnson,,5,4,1310989.71,327747.4275,1
C1338,Individual,Christine,James,57.50855578370979,2,3,1096818.64,365606.2133333333,3
C1339,Company,Rexon,Co,,4,4,1532340.63,383085.1575,2
C1340,Company,Forsyte,Co,37.497604380561256,5,4,1746049.93,436512.4825,2
C1341,Individual,Julie,Cox,,5,3,756694.8300000001,252231.61000000002,1
C1342,Individual,Maria,Griffin,,1,3,922722.19,307574.0633333333,1
C1343,Individual,Megan,Turner,,5,3,1005148.6399999999,335049.54666666663,1
C1344,Individual,Carl,Phillips,,1,4,1319490.92,329872.73,3
C1345,Individual,Mary,Parker,,5,3,942467.41,314155.80333333334,1
C1346,Company,Triton,Co,,4,3,1037623.3900000001,345874.4633333334,2
C1347,Individual,Mark,James,,2,3,1001705.48,333901.82666666666,1
C1348,Individual,Peter,Harris,,4,3,1021309.9299999999,340436.6433333333,1
C1349,Individual,Joyce,Johnson,,3,3,773186.34,257728.78,1
C1350,Individual,Julia,King,,5,4,743296.88,185824.22,1
C1351,Individual,Judith,Long,,2,4,1400457.41,350114.3525,3
C1352,Individual,Benjamin,Gray,,2,3,1535963.18,511987.7266666666,3
C1353,Individual,Debra,Jackson,,1,3,532598.24,177532.74666666667,1
C1354,Individual,Patrick,Johnson,85.15537303216975,5,3,1545799.94,515266.64666666667,3
C1355,Individual,Shirley,Owens,,2,3,1245446.7799999998,415148.9266666666,3
C1356,Individual,Jonathan,Morales,,4,3,1490237.62,496745.87333333335,3
C1357,Individual,Danielle,Patterson,39.26351813826147,5,3,1077383.54,359127.8466666667,3
C1358,Individual,Gregory,Taylor,83.41409993155374,4,3,965180.83,321726.9433333333,1
C1359,Individual,Gary,Owens,,3,4,1381335.3,345333.825,3
C1360,Individual,Billy,Nelson,,4,3,1001006.54,333668.8466666667,1
C1361,Individual,Ashley,Owens,,3,4,1529260.3,382315.075,3
C1362,Individual,Laura,Jordan,,1,4,993131.84,248282.96,1
C1363,Individual,James,Stone,45.002053388090346,5,4,1109919.3599999999,277479.83999999997,1
C1364,Individual,Andrea,Watson,,1,4,1201578.93,300394.7325,1
C1365,Individual,Tiffany,Sanders,,5,4,1443894.02,360973.505,3
C1366,Individual,George,Thompson,,1,3,1488525.13,496175.0433333333,3
C1367,Individual,Stephanie,Jordan,73.39630390143738,2,3,1035889.5,345296.5,1
C1368,Individual,Jose,Gray,,5,4,1378979.49,344744.8725,3
C1369,Individual,Peter,Garcia,42.6611909650924,4,4,1615394.12,403848.53,3
C1370,Individual,Frank,Evans,61.002053388090346,1,4,834659.23,208664.8075,1
C1371,Individual,Timothy,Thomas,,2,4,1036681.19,259170.2975,1
C1372,Individual,Lisa,Turner,,2,3,874872.8,291624.26666666666,1
C1373,Individual,Melissa,Evans,33.648186173853524,3,3,1275663.27,425221.09,3
C1374,Company,Quasar,Co,,3,3,1230590.28,410196.76,2
C1375,Individual,Carolyn,Flores,,4,4,1097182.3900000001,274295.59750000003,1
C1376,Individual,Carolyn,Edwards,,3,3,1272387.2999999998,424129.0999999999,3
C1377,Individual,Laura,Long,42.417522245037645,2,3,828441.4099999999,276147.13666666666,1
C1378,Individual,Maria,Morales,,1,3,1399739.87,466579.9566666667,3
C1379,Individual,Kevin,Gray,55.983572895277206,2,3,827767.69,275922.5633333333,1
C1380,Individual,Michael,Hughes,,4,3,1012542.1799999999,337514.06,1
C1381,Individual,Eric,Cox,,3,3,1082639.9100000001,360879.97000000003,3
C1382,Individual,Adam,James,,2,4,1176910.13,294227.5325,1
C1383,Individual,Noah,Moore,33.56331279945243,2,3,864768.8300000001,288256.2766666667,1
C1384,Individual,Mary,Young,38.23682409308692,2,3,905480.04,301826.68,1
C1385,Individual,Kenneth,Owens,80.01095140314852,1,3,1182983.03,394327.6766666667,3
C1386,Individual,Harold,Howard,,4,3,1284366.78,428122.26,3
C1387,Individual,Jose,Reed,,4,3,804550.47,268183.49,1
C1388,Individual,Hannah,Stone,,3,3,1183031.06,394343.6866666667,3
C1389,Individual,Jordan,Montgomery,73.92197125256673,2,4,1742522.83,435630.7075,3
C1390,Individual,Lauren,Thomas,,3,3,906492.19,302164.0633333333,1
C1391,Individual,Barbara,Campbell,52.24914442162902,1,4,1579627.98,394906.995,3
C1392,Individual,Jose,Johnson,36.0,4,4,1434978.2000000002,358744.55000000005,3
C1393,Individual,Virginia,Miller,44.90622861054072,1,4,1187799.99,296949.9975,1
C1394,Individual,Debra,Hansen,,4,4,1325404.6,331351.15,1
C1395,Individual,Megan,Campbell,,4,4,1497964.92,374491.23,3
C1396,Individual,Steven,Foster,55.00889801505818,3,3,977070.1199999999,325690.04,1
C1397,Individual,Linda,Chavez,43.238877481177276,4,4,1551369.83,387842.4575,3
C1398,Individual,Alexander,Jones,,5,3,926545.71,308848.57,1
C1399,Individual,Lauren,Evans,,5,4,1259614.96,314903.74,3
C1400,Individual,Maria,Jones,,4,4,1146194.54,286548.635,1
C1401,Individual,Virginia,Brooks,,1,4,1223523.71,305880.9275,1
C1402,Individual,Helen,Jordan,,3,4,1394159.93,348539.9825,3
